"to","from","source_id_lab","target_id_lab","weight","weight_recs","weight_tfidf"
9,39,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:cd8-tmem",1,2,0.00140898391850095
9,40,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:cdc1",1,2,0.00142691898523805
9,41,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:cdc2",1,2,0.00388413958969316
9,42,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:clc-mast-cell",1,2,0.00107413806504406
9,43,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:cldn10-cells",1,2,0.00093293461366573
9,44,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:clp",1,2,0.00128280225882081
9,45,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:colonocyte",1,2,0.0448687220765494
9,46,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:contractile-pericyte-pln-",1,2,0.0105529720616927
9,47,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:cx3cr1-cd8-tmem",1,2,0.000266576035164229
9,48,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:cycling-b-cell",1,2,0.00597369480249957
9,49,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:cycling-ec",1,2,0.00297373766357473
9,50,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:cycling-encc-glia",1,2,0.000503953125956624
9,51,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:cycling-neuroblast",1,2,0.000292375657140972
9,52,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:cycling-plasma-cell",1,2,0.0608607994946415
9,53,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:cycling-stromal",1,2,0.0000639073402768549
9,54,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:d-cells-sst-",1,2,0.000859647321189509
9,55,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:differentiating-glia",1,2,0.000276124936175169
9,56,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:distal-progenitor",1,2,0.0016384964540537
9,57,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:dz-gc-cell",1,2,0.000714301665504672
9,58,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:ec-cells-npw-",1,2,0.000570184939087439
9,59,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:ec-cells-tac1-",1,2,0.000233654739859257
9,60,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:eecs",1,2,0.0134868347077302
9,61,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:encc-glia-progenitor",1,2,0.000401077666587699
9,62,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:enterocyte",1,2,0.0514925609859783
9,63,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:fcrl4-memory-b",1,2,0.000211577468815652
9,64,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:fdc",1,2,0.000230741464820356
9,65,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:fetal-arterial-ec",1,2,0.00129613970474771
9,66,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:fetal-venous-ec",1,2,0.00251225473393402
9,67,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:gc-b-cell",1,2,0.000289462382102071
9,68,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:gdt",1,1,0.0000802251472190018
9,69,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:germ",1,2,0.0012194837207289
9,70,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:glia-1-dhh-",1,2,0.000373173845466292
9,71,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:glia-2-eln-",1,2,0.0036989189164711
9,72,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:glia-3-bcan-",1,2,0.00449725014160021
9,73,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:goblet-cell",1,2,0.0529744422881713
9,74,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:i-cells-cck-",1,2,0.000887551142310916
9,75,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:icc",1,2,0.00838919306582516
9,76,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:iga-plasma-cell",1,2,0.00151477265290877
9,77,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:igg-plasma-cell",1,2,0.00283758724951029
9,78,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:igm-plasma-cell",1,1,0.0000603875012264438
9,79,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:ilc2",1,2,0.000893377692388718
9,80,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:ilc3",1,2,0.000556847493160537
9,81,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:ilcp",1,2,0.000927108063587928
9,82,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:immature-b",1,2,0.000183673647694245
9,83,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:immature-pericyte",1,2,0.000596404414437548
9,84,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:k-cells-gip-",1,2,0.00170764154222341
9,85,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:l-cells-pyy-",1,2,0.00269055724805416
9,86,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:lec1-ackr4-",1,2,0.0104596099402044
9,87,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:lec2-madcam1-",1,2,0.000217404018893454
9,88,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:lec3-adgrg3-",1,2,0.00139150426826754
9,89,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:lec4-stab2-",1,2,0.00213325433838993
9,90,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:lec5-cldn11-",1,2,0.000531856947078031
9,91,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:lec6-adamts4-",1,2,0.00416531756318222
9,92,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:lti-like-ncr-ilc3",1,2,0.00140757170351899
9,93,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:lymphoid-dc",1,2,0.00348565710188415
9,94,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:lyve1-macrophage",1,2,0.0092392153864681
9,95,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:lz-gc-cell",1,2,0.00020575091873785
9,96,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:m-x-cells-mln-ghrl-",1,2,0.000233654739859257
9,97,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:macrophages",1,2,0.00446397518690469
9,98,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:mait-cell",1,2,0.00296668218422932
9,99,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:mast-cell",1,2,0.00359313018206327
9,100,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:mature-arterial-ec",1,2,0.00495336193766681
9,101,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:mature-venous-ec",1,2,0.00489664346241661
9,102,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:megakaryocyte",1,2,0.000895062038160016
9,103,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:memory-b",1,2,0.00179426628062654
9,104,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:mesoderm-1-hand1-",1,2,0.0362691044049018
9,105,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:mesoderm-2-zeb2-",1,2,0.000438534749585737
9,106,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:mesothelium",1,2,0.000236568014898158
9,107,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:mesothelium-prg4-",1,2,0.000349026902310414
9,108,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:mesothelium-rgs5-",1,2,0.00385254898076894
9,109,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:microfold-cell",1,2,0.0194525197421037
9,110,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:mln-stroma-fmo2-",1,2,0.0028058593203426
9,111,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:mlto",1,2,0.00430360773952165
9,112,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:mmp9-inflammatory-macrophage",1,2,0.00219411501794663
9,113,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:monocytes",1,2,0.0020337475705636
9,114,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:mpo-mono-neutrophil",1,2,0.00129322642970881
9,115,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:myofibroblast",1,2,0.0311571028213965
9,116,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:myofibroblast-rspo2-",1,2,0.0154274009328222
9,117,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:n-cells-nts-",1,2,0.000152856551533937
9,118,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:naive-b",1,2,0.00143397446458345
9,119,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:neuroblast",1,2,0.000774251512053991
9,120,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:nk-cell",1,2,0.00732363970745859
9,121,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:nk-t-cell",1,2,0.00190419721934087
9,122,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:paneth",1,2,0.00203295853999536
9,123,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:pdc",1,2,0.000230741464820356
9,124,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:pericyte",1,2,0.00246227364176901
9,125,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:pre-b",1,2,0.00217617995120953
9,126,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:pro-b",1,2,0.00104040769384485
9,127,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:progenitor-neurog3-",1,2,0.0016443230041315
9,128,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:proximal-progenitor",1,2,0.0064788768577238
9,129,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:rbc",1,2,0.00147107352732526
9,130,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:sell-cd4-t",1,2,0.00429978363147537
9,131,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:sell-cd8-t",1,2,0.00544903065501042
9,132,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:smc-part1-capn3-",1,2,0.00901521130473294
9,133,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:smc-plpp2-",1,2,0.0784884896416743
9,134,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:stat1-naive-b",1,2,0.00258231065511112
9,135,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:stem-cells",1,2,0.0174696640967125
9,137,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:stromal-1-ccl11-",1,2,0.00707082097159463
9,138,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:stromal-2-ch25h-",1,2,0.0015078944761844
9,139,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:stromal-2-npy-",1,2,0.002464413404044
9,140,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:stromal-3-c7-",1,2,0.0128866496410196
9,141,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:stromal-3-kcnn3-",1,2,0.0115990689853719
9,142,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:stromal-4-mmp1-",1,2,0.000706790769655573
9,143,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:t-reticular",1,2,0.00214322309277423
9,144,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:ta",1,2,0.023417797286402
9,145,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:tfh",1,2,0.0182699977638731
9,146,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:th1",1,2,0.000526030397000229
9,147,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:th17",1,2,0.000481875854913019
9,148,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:transitional-stromal-3-c3-",1,2,0.0181043026386893
9,149,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:trdv2-trgv9-gdt",1,2,0.00060974186036445
9,150,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:treg",1,2,0.00105788734407826
9,151,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:trgv2-gdt",1,2,0.00674548845601835
9,152,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:trgv4-gdt",1,2,0.00196628682816518
9,153,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:trgv5-7-gdt",1,2,0.000052894367203913
9,154,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:tuft",1,2,0.00541238700877231
9,155,"UBERON:0001157 Transverse Colon","ASCTB-TEMP:venous-capillary",1,2,0.000198793167916323
10,23,"UBERON:0001158 Descending Colon","ASCTB-TEMP:-cells-ins-",1,2,0.0000346670238793979
10,24,"UBERON:0001158 Descending Colon","ASCTB-TEMP:activated-cd4-t",1,2,0.0000781522806419006
10,25,"UBERON:0001158 Descending Colon","ASCTB-TEMP:activated-cd8-t",1,2,0.000403685798707649
10,26,"UBERON:0001158 Descending Colon","ASCTB-TEMP:activated-t",1,2,0.0316941327263141
10,27,"UBERON:0001158 Descending Colon","ASCTB-TEMP:adult-glia",1,2,0.0140424982546407
10,28,"UBERON:0001158 Descending Colon","ASCTB-TEMP:angiogenic-pericyte",1,2,0.00188844393994765
10,29,"UBERON:0001158 Descending Colon","ASCTB-TEMP:arterial-capillary",1,2,0.00948496385789163
10,30,"UBERON:0001158 Descending Colon","ASCTB-TEMP:best2-goblet-cell",1,2,0.013873539679771
10,31,"UBERON:0001158 Descending Colon","ASCTB-TEMP:best4-epithelial",1,2,0.0120091968549881
10,32,"UBERON:0001158 Descending Colon","ASCTB-TEMP:branch-a1-imn-",1,2,0.000858463271754864
10,33,"UBERON:0001158 Descending Colon","ASCTB-TEMP:branch-a2-ipan-in-",1,2,0.00340147450279603
10,34,"UBERON:0001158 Descending Colon","ASCTB-TEMP:branch-a3-ipan-in-",1,2,0.000259699725268973
10,35,"UBERON:0001158 Descending Colon","ASCTB-TEMP:branch-a4-in-",1,2,0.00530102511528277
10,36,"UBERON:0001158 Descending Colon","ASCTB-TEMP:branch-b1-emn-",1,2,0.00380913127316262
10,37,"UBERON:0001158 Descending Colon","ASCTB-TEMP:branch-b2-emn-",1,2,0.000324321702759706
10,38,"UBERON:0001158 Descending Colon","ASCTB-TEMP:branch-b3-ipan-",1,2,0.000773781197885836
10,39,"UBERON:0001158 Descending Colon","ASCTB-TEMP:cd8-tmem",1,2,0.0015946830984523
10,40,"UBERON:0001158 Descending Colon","ASCTB-TEMP:cdc1",1,2,0.00076435705734971
10,41,"UBERON:0001158 Descending Colon","ASCTB-TEMP:cdc2",1,2,0.0030070776536684
10,42,"UBERON:0001158 Descending Colon","ASCTB-TEMP:clc-mast-cell",1,2,0.000973571015932139
10,43,"UBERON:0001158 Descending Colon","ASCTB-TEMP:cldn10-cells",1,2,0.000610476126677994
10,44,"UBERON:0001158 Descending Colon","ASCTB-TEMP:clp",1,2,0.000887812317713177
10,45,"UBERON:0001158 Descending Colon","ASCTB-TEMP:colonocyte",1,2,0.0475259358203852
10,46,"UBERON:0001158 Descending Colon","ASCTB-TEMP:contractile-pericyte-pln-",1,2,0.00734348517685824
10,47,"UBERON:0001158 Descending Colon","ASCTB-TEMP:cx3cr1-cd8-tmem",1,2,0.000138287989259942
10,48,"UBERON:0001158 Descending Colon","ASCTB-TEMP:cycling-b-cell",1,2,0.00541431513650098
10,49,"UBERON:0001158 Descending Colon","ASCTB-TEMP:cycling-ec",1,2,0.0028361661648835
10,50,"UBERON:0001158 Descending Colon","ASCTB-TEMP:cycling-encc-glia",1,2,0.000550566219455324
10,51,"UBERON:0001158 Descending Colon","ASCTB-TEMP:cycling-neuroblast",1,2,0.0000822584432569423
10,52,"UBERON:0001158 Descending Colon","ASCTB-TEMP:cycling-plasma-cell",1,2,0.125705273566232
10,53,"UBERON:0001158 Descending Colon","ASCTB-TEMP:cycling-stromal",1,1,0.0000525391879674871
10,54,"UBERON:0001158 Descending Colon","ASCTB-TEMP:d-cells-sst-",1,2,0.000756144732119626
10,55,"UBERON:0001158 Descending Colon","ASCTB-TEMP:differentiating-glia",1,2,0.000129849862634487
10,56,"UBERON:0001158 Descending Colon","ASCTB-TEMP:distal-progenitor",1,2,0.00574920765127427
10,57,"UBERON:0001158 Descending Colon","ASCTB-TEMP:dz-gc-cell",1,2,0.00124222416504033
10,58,"UBERON:0001158 Descending Colon","ASCTB-TEMP:ec-cells-npw-",1,2,0.000636324917674287
10,59,"UBERON:0001158 Descending Colon","ASCTB-TEMP:ec-cells-tac1-",1,2,0.000606975871715974
10,60,"UBERON:0001158 Descending Colon","ASCTB-TEMP:eecs",1,2,0.0180846742196383
10,61,"UBERON:0001158 Descending Colon","ASCTB-TEMP:encc-glia-progenitor",1,2,0.00036841286717523
10,62,"UBERON:0001158 Descending Colon","ASCTB-TEMP:enterocyte",1,2,0.0639714324296179
10,63,"UBERON:0001158 Descending Colon","ASCTB-TEMP:fcrl4-memory-b",1,2,0.000424216611782858
10,64,"UBERON:0001158 Descending Colon","ASCTB-TEMP:fdc",1,2,0.000285548516265266
10,65,"UBERON:0001158 Descending Colon","ASCTB-TEMP:fetal-arterial-ec",1,2,0.000844327060950674
10,66,"UBERON:0001158 Descending Colon","ASCTB-TEMP:fetal-venous-ec",1,2,0.00149007611916109
10,67,"UBERON:0001158 Descending Colon","ASCTB-TEMP:gc-b-cell",1,2,0.00011692546713634
10,69,"UBERON:0001158 Descending Colon","ASCTB-TEMP:germ",1,2,0.00196080752597156
10,70,"UBERON:0001158 Descending Colon","ASCTB-TEMP:glia-1-dhh-",1,2,0.000342564076178937
10,71,"UBERON:0001158 Descending Colon","ASCTB-TEMP:glia-2-eln-",1,2,0.00132495332499418
10,72,"UBERON:0001158 Descending Colon","ASCTB-TEMP:glia-3-bcan-",1,2,0.00441758934209685
10,73,"UBERON:0001158 Descending Colon","ASCTB-TEMP:goblet-cell",1,2,0.0694477384495834
10,74,"UBERON:0001158 Descending Colon","ASCTB-TEMP:i-cells-cck-",1,2,0.00081437210733934
10,75,"UBERON:0001158 Descending Colon","ASCTB-TEMP:icc",1,2,0.00540223538230457
10,76,"UBERON:0001158 Descending Colon","ASCTB-TEMP:iga-plasma-cell",1,2,0.00116575441640138
10,77,"UBERON:0001158 Descending Colon","ASCTB-TEMP:igg-plasma-cell",1,2,0.00127675599796362
10,78,"UBERON:0001158 Descending Colon","ASCTB-TEMP:igm-plasma-cell",1,1,0.0000312306880537404
10,79,"UBERON:0001158 Descending Colon","ASCTB-TEMP:ilc2",1,2,0.000558172637032386
10,80,"UBERON:0001158 Descending Colon","ASCTB-TEMP:ilc3",1,2,0.000398367820786565
10,81,"UBERON:0001158 Descending Colon","ASCTB-TEMP:ilcp",1,2,0.00103590455376689
10,82,"UBERON:0001158 Descending Colon","ASCTB-TEMP:immature-b",1,2,0.000173335119396989
10,83,"UBERON:0001158 Descending Colon","ASCTB-TEMP:immature-pericyte",1,2,0.000142774258132633
10,84,"UBERON:0001158 Descending Colon","ASCTB-TEMP:k-cells-gip-",1,2,0.00157112274711199
10,85,"UBERON:0001158 Descending Colon","ASCTB-TEMP:l-cells-pyy-",1,2,0.00306422840453818
10,86,"UBERON:0001158 Descending Colon","ASCTB-TEMP:lec1-ackr4-",1,2,0.00658861740387325
10,87,"UBERON:0001158 Descending Colon","ASCTB-TEMP:lec2-madcam1-",1,2,0.000156304561283801
10,88,"UBERON:0001158 Descending Colon","ASCTB-TEMP:lec3-adgrg3-",1,2,0.00132616514030022
10,89,"UBERON:0001158 Descending Colon","ASCTB-TEMP:lec4-stab2-",1,2,0.00236267560172014
10,90,"UBERON:0001158 Descending Colon","ASCTB-TEMP:lec5-cldn11-",1,2,0.000286154423918288
10,91,"UBERON:0001158 Descending Colon","ASCTB-TEMP:lec6-adamts4-",1,2,0.00310118386807356
10,92,"UBERON:0001158 Descending Colon","ASCTB-TEMP:lti-like-ncr-ilc3",1,2,0.00307354807009963
10,93,"UBERON:0001158 Descending Colon","ASCTB-TEMP:lymphoid-dc",1,2,0.00254179941573513
10,94,"UBERON:0001158 Descending Colon","ASCTB-TEMP:lyve1-macrophage",1,2,0.00535117535622851
10,95,"UBERON:0001158 Descending Colon","ASCTB-TEMP:lz-gc-cell",1,2,0.000151592491015738
10,96,"UBERON:0001158 Descending Colon","ASCTB-TEMP:m-x-cells-mln-ghrl-",1,1,0.000608793594675038
10,97,"UBERON:0001158 Descending Colon","ASCTB-TEMP:macrophages",1,2,0.00332089859154205
10,98,"UBERON:0001158 Descending Colon","ASCTB-TEMP:mait-cell",1,2,0.00268989165178885
10,99,"UBERON:0001158 Descending Colon","ASCTB-TEMP:mast-cell",1,2,0.0032790958667825
10,100,"UBERON:0001158 Descending Colon","ASCTB-TEMP:mature-arterial-ec",1,2,0.00463366861964721
10,101,"UBERON:0001158 Descending Colon","ASCTB-TEMP:mature-venous-ec",1,2,0.00524643318598118
10,102,"UBERON:0001158 Descending Colon","ASCTB-TEMP:megakaryocyte",1,2,0.00117625518128744
10,103,"UBERON:0001158 Descending Colon","ASCTB-TEMP:memory-b",1,2,0.00167391200344414
10,104,"UBERON:0001158 Descending Colon","ASCTB-TEMP:mesoderm-1-hand1-",1,2,0.0742110320805857
10,105,"UBERON:0001158 Descending Colon","ASCTB-TEMP:mesoderm-2-zeb2-",1,2,0.000132033843888544
10,106,"UBERON:0001158 Descending Colon","ASCTB-TEMP:mesothelium",1,2,0.000104001071638194
10,107,"UBERON:0001158 Descending Colon","ASCTB-TEMP:mesothelium-prg4-",1,2,0.000133772192671161
10,108,"UBERON:0001158 Descending Colon","ASCTB-TEMP:mesothelium-rgs5-",1,2,0.00421571141917926
10,109,"UBERON:0001158 Descending Colon","ASCTB-TEMP:microfold-cell",1,2,0.0275473595886232
10,110,"UBERON:0001158 Descending Colon","ASCTB-TEMP:mln-stroma-fmo2-",1,2,0.0015194251651194
10,111,"UBERON:0001158 Descending Colon","ASCTB-TEMP:mlto",1,2,0.00345956668705964
10,112,"UBERON:0001158 Descending Colon","ASCTB-TEMP:mmp9-inflammatory-macrophage",1,2,0.00109992062360461
10,113,"UBERON:0001158 Descending Colon","ASCTB-TEMP:monocytes",1,2,0.00149889435204419
10,114,"UBERON:0001158 Descending Colon","ASCTB-TEMP:mpo-mono-neutrophil",1,2,0.000525323336112053
10,115,"UBERON:0001158 Descending Colon","ASCTB-TEMP:myofibroblast",1,2,0.0139959183157845
10,116,"UBERON:0001158 Descending Colon","ASCTB-TEMP:myofibroblast-rspo2-",1,2,0.00805695089465309
10,117,"UBERON:0001158 Descending Colon","ASCTB-TEMP:n-cells-nts-",1,2,0.000138668095517592
10,118,"UBERON:0001158 Descending Colon","ASCTB-TEMP:naive-b",1,2,0.000706264873086104
10,119,"UBERON:0001158 Descending Colon","ASCTB-TEMP:neuroblast",1,2,0.000477126009081487
10,120,"UBERON:0001158 Descending Colon","ASCTB-TEMP:nk-cell",1,2,0.00517285778465124
10,121,"UBERON:0001158 Descending Colon","ASCTB-TEMP:nk-t-cell",1,2,0.00196020161831853
10,122,"UBERON:0001158 Descending Colon","ASCTB-TEMP:paneth",1,2,0.000819193730634406
10,123,"UBERON:0001158 Descending Colon","ASCTB-TEMP:pdc",1,2,0.000307897052299539
10,124,"UBERON:0001158 Descending Colon","ASCTB-TEMP:pericyte",1,2,0.00188904984760067
10,125,"UBERON:0001158 Descending Colon","ASCTB-TEMP:pre-b",1,2,0.00269581553736295
10,126,"UBERON:0001158 Descending Colon","ASCTB-TEMP:pro-b",1,2,0.000857857364101842
10,127,"UBERON:0001158 Descending Colon","ASCTB-TEMP:progenitor-neurog3-",1,2,0.00155651581961088
10,128,"UBERON:0001158 Descending Colon","ASCTB-TEMP:proximal-progenitor",1,2,0.00835334060484415
10,129,"UBERON:0001158 Descending Colon","ASCTB-TEMP:rbc",1,2,0.00168912483859826
10,130,"UBERON:0001158 Descending Colon","ASCTB-TEMP:sell-cd4-t",1,2,0.00186138333364532
10,131,"UBERON:0001158 Descending Colon","ASCTB-TEMP:sell-cd8-t",1,2,0.00403827013716723
10,132,"UBERON:0001158 Descending Colon","ASCTB-TEMP:smc-part1-capn3-",1,2,0.00399417897275171
10,133,"UBERON:0001158 Descending Colon","ASCTB-TEMP:smc-plpp2-",1,2,0.0351180958593994
10,134,"UBERON:0001158 Descending Colon","ASCTB-TEMP:stat1-naive-b",1,2,0.00253176936754598
10,135,"UBERON:0001158 Descending Colon","ASCTB-TEMP:stem-cells",1,2,0.0155856140587576
10,136,"UBERON:0001158 Descending Colon","ASCTB-TEMP:stromal-1-adamdec1-",1,1,0.0000376955944797118
10,137,"UBERON:0001158 Descending Colon","ASCTB-TEMP:stromal-1-ccl11-",1,2,0.00865369638339522
10,138,"UBERON:0001158 Descending Colon","ASCTB-TEMP:stromal-2-ch25h-",1,2,0.00171949393371623
10,139,"UBERON:0001158 Descending Colon","ASCTB-TEMP:stromal-2-npy-",1,2,0.00319576079917562
10,140,"UBERON:0001158 Descending Colon","ASCTB-TEMP:stromal-3-c7-",1,2,0.00357285670827785
10,141,"UBERON:0001158 Descending Colon","ASCTB-TEMP:stromal-3-kcnn3-",1,2,0.0067634347204885
10,142,"UBERON:0001158 Descending Colon","ASCTB-TEMP:stromal-4-mmp1-",1,2,0.000398367820786565
10,143,"UBERON:0001158 Descending Colon","ASCTB-TEMP:t-reticular",1,2,0.000693340477587957
10,144,"UBERON:0001158 Descending Colon","ASCTB-TEMP:ta",1,2,0.0365166610594402
10,145,"UBERON:0001158 Descending Colon","ASCTB-TEMP:tfh",1,2,0.0164277927743073
10,146,"UBERON:0001158 Descending Colon","ASCTB-TEMP:th1",1,2,0.000793841294264131
10,147,"UBERON:0001158 Descending Colon","ASCTB-TEMP:th17",1,2,0.000668703501897707
10,148,"UBERON:0001158 Descending Colon","ASCTB-TEMP:transitional-stromal-3-c3-",1,2,0.00955476862234734
10,149,"UBERON:0001158 Descending Colon","ASCTB-TEMP:trdv2-trgv9-gdt",1,2,0.000654567291093518
10,150,"UBERON:0001158 Descending Colon","ASCTB-TEMP:treg",1,2,0.000880205900136115
10,151,"UBERON:0001158 Descending Colon","ASCTB-TEMP:trgv2-gdt",1,2,0.00745125688537068
10,152,"UBERON:0001158 Descending Colon","ASCTB-TEMP:trgv4-gdt",1,2,0.00187491363679648
10,153,"UBERON:0001158 Descending Colon","ASCTB-TEMP:trgv5-7-gdt",1,2,0.0000822584432569423
10,154,"UBERON:0001158 Descending Colon","ASCTB-TEMP:tuft",1,2,0.00625648894875179
10,155,"UBERON:0001158 Descending Colon","ASCTB-TEMP:venous-capillary",1,2,0.00021453885550878
11,23,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:-cells-ins-",1,1,0.0000248342971562752
11,24,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:activated-cd4-t",1,2,0.00011034137965769
11,25,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:activated-cd8-t",1,2,0.000171014165002829
11,26,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:activated-t",1,2,0.0279325105250601
11,27,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:adult-glia",1,2,0.0136784992143578
