tool,Organ_Level,Organ_ID,Annotation_Label,Annotation_Label_ID,CL_Label,CL_ID,CL_Match
celltypist,Large_Intestine,UBERON:0000059,LEC1 (ACKR4+),,endothelial cell of lymphatic vessel:1 ACKR4+,CL:0002138,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,LEC2 (MADCAM1+),,endothelial cell of lymphatic vessel:2 MADCAM1+,CL:0002138,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,LEC3 (ADGRG3+),,endothelial cell of lymphatic vessel:3 ADGRG3+,CL:0002138,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,LEC4 (STAB2+),,endothelial cell of lymphatic vessel:4 STAB2+,CL:0002138,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,LEC5 (CLDN11+),,endothelial cell of lymphatic vessel:5 CLDN11+,CL:0002138,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,LEC6 (ADAMTS4+),,endothelial cell of lymphatic vessel:6 ADAMTS4+,CL:0002138,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,LTi-like NCR+ ILC3,,group 3 innate lymphoid cell:LTi-like NCR+,CL:0001071,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,LTi-like NCR- ILC3,,group 3 innate lymphoid cell:LTi-like NCR-,CL:0001071,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,LYVE1+ Macrophage,,macrophage:LYVE1+,CL:0000235,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,LZ GC cell,,cell:LZ GC,CL:0000000,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Lymphoid DC,,plasmacytoid dendritic cell,CL:0000784,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,M/X cells (MLN/GHRL+),,enteroendocrine cell:M/X,CL:0000164,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,MAIT cell,,mucosal invariant T cell,CL:0000940,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,MMP9+ Inflammatory macrophage,,inflammatory macrophage:MMP9+,CL:0000863,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,MPO+ mono-neutrophil,,myeloid lineage restricted progenitor cell:mono-neutrophil progenitor MPO+,CL:0000839,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Macrophages,,macrophage,CL:0000235,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Mast cell,,mast cell,CL:0000097,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Mature arterial EC,,endothelial cell of artery,CL:1000413,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Mature venous EC,,vein endothelial cell,CL:0002543,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Megakaryocyte,,megakaryocyte,CL:0000556,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Memory B,,memory B cell,CL:0000787,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Mesoderm 1 (HAND1+),,mesodermal cell:1 HAND1+,CL:0000222,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Mesoderm 2 (ZEB2+),,mesodermal cell:2 ZEB2+,CL:0000222,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Mesothelium,,mesothelial cell,CL:0000077,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Mesothelium (PRG4+),,mesothelial cell:PRG4+,CL:0000077,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Mesothelium (RGS5+),,mesothelial cell:RGS5+,CL:0000077,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Microfold cell,,M cell of gut,CL:0000682,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Monocytes,,monocyte,CL:0000576,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,N cells (NTS+),,type N enteroendocrine cell,CL:0002280,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,NK T cell,,mature NK T cell,CL:0000814,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,NK cell,,natural killer cell,CL:0000623,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Naive B,,naive B cell,CL:0000788,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Neuroblast,,neuroblast (sensu Vertebrata),CL:0000031,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Paneth,,paneth cell,CL:0000510,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Pericyte,,pericyte,CL:0000669,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Pre-B,,precursor B cell:preB,CL:0000817,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Pro-B,,pro-B cell,CL:0000826,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Progenitor (NEUROG3+),,progenitor cell:NEUROG3+,CL:0011026,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Proximal progenitor,,progenitor cell:proximal,CL:0011026,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,RBC,,erythrocyte,CL:0000232,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,SELL+ CD4 T,,"CD4-positive, alpha-beta T cell:SELL+",CL:0000624,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,SELL+ CD8 T,,"CD8-positive, alpha-beta T cell:SELL+",CL:0000625,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,SMC (PART1/CAPN3+),,smooth muscle cell:PART1/CAPN3+,CL:0000192,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,SMC (PLPP2+),,smooth muscle cell:PLPP2+,CL:0000192,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,STAT1+ Naive B,,naive B cell:STAT1+,CL:0000788,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Stem cells,,stem cell,CL:0000034,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Stromal 1 (ADAMDEC1+),,stromal cell:1 ADAMDEC1+,CL:0000499,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Stromal 1 (CCL11+),,stromal cell:1 CCL11+,CL:0000499,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Stromal 2 (CH25H+),,stromal cell:2 CH25H+,CL:0000499,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Stromal 2 (NPY+),,stromal cell:2 NPY+,CL:0000499,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Stromal 3 (C7+),,stromal cell:3 C7+,CL:0000499,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Stromal 3 (KCNN3+),,stromal cell:3 KCNN3+,CL:0000499,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Stromal 4 (MMP1+),,stromal cell:4 MMP1+,CL:0000499,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,T reticular,,T cell zone reticular cell,CL:0009105,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,TA,,transit amplifying cell,CL:0009010,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,TRDV2/TRGV9 gdT,,gamma-delta T cell:TRDV2/TRGV9,CL:0000798,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,TRGV2 gdT,,gamma-delta T cell:TRGV2,CL:0000798,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,TRGV4 gdT,,gamma-delta T cell:TRGV4,CL:0000798,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,TRGV5/7 gdT,,gamma-delta T cell:TRGV5/7,CL:0000798,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Tfh,,T follicular helper cell,CL:0002038,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Th1,,T-helper 1 cell,CL:0000545,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Th17,,T-helper 17 cell,CL:0000899,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Transitional Stromal 3 (C3+),,stromal cell:transitional stromal 3,CL:0000499,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,Treg,,regulatory T cell,CL:0000815,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,Tuft,,tuft cell,CL:0002204,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,angiogenic pericyte,,angiogenic pericyte,CL:4047012,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,arterial capillary,,post-arteriole capillary cell,CL:4047029,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,cDC1,,CD141-positive myeloid dendritic cell,CL:0002394,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,cDC2,,CD1c-positive myeloid dendritic cell,CL:0002399,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,cycling EC,,cycling type EC enteroendocrine cell,CL:4047004,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,cycling ENCC/glia,,cycling glial cell:enteric neural crest cell,CL:4047002,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,cycling neuroblast,,cycling neuroblast (sensu Vertebrata),CL:4047005,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,cycling stromal,,cycling stromal cell,CL:4047001,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,gdT,,gamma-delta T cell,CL:0000798,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,mLN Stroma (FMO2+),,stromal cell:FMO2+,CL:0000499,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,mLTo,,stromal cell:mesenchymal lymphoid tissue organizer,CL:0000499,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,myofibroblast,,myofibroblast cell,CL:0000186,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,myofibroblast (RSPO2+),,myofibroblast cell:RSPO2+,CL:0000186,skos:narrowMatch
celltypist,Large_Intestine,UBERON:0000059,pDC,,plasmacytoid dendritic cell,CL:0000784,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,venous capillary,,pre-venule capillary cell,CL:4047030,skos:exactMatch
celltypist,Large_Intestine,UBERON:0000059,ÃÃ¸Î©ÃÃ¸Î© cells (INS+),,cell:INS+,CL:0000000,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Activated CD4 T,,"activated CD4-positive, alpha-beta T cell",CL:0000896,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Activated CD8 T,,"activated CD8-positive, alpha-beta T cell",CL:0000906,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Activated T,,T cell:activated,CL:0000084,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Adult Glia,,enteroglial cell,CL:4040002,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,BEST2+ Goblet cell,,goblet cell:BEST2+,CL:0000160,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,BEST4+ epithelial,,BEST4+ enterocyte,CL:4030026,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Branch A1 (iMN),,migratory enteric neural crest cell:A1 (iMN),CL:0002607,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Branch A2 (IPAN/IN),,migratory enteric neural crest cell:A2 (IPAN/IN),CL:0002607,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Branch A3 (IPAN/IN),,migratory enteric neural crest cell:A3 (IPAN/IN),CL:0002607,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Branch A4 (IN),,migratory enteric neural crest cell:A4 (IN),CL:0002607,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Branch B1 (eMN),,migratory enteric neural crest cell:B1 (eMN),CL:0002607,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Branch B2 (eMN),,migratory enteric neural crest cell:B2 (eMN),CL:0002607,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Branch B3 (IPAN),,migratory enteric neural crest cell:B3 (IPAN),CL:0002607,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,CD8 Tmem,,"CD8-positive, alpha-beta memory T cell",CL:0000909,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,CLC+ Mast cell,,mast cell:CLC+,CL:0000097,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,CLDN10+ cells,,progenitor cell:CLDN10+,CL:0011026,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,CLP,,common lymphoid progenitor,CL:0000051,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,CX3CR1+ CD8 Tmem,,"CD8-positive, alpha-beta memory T cell:CX3CR1+",CL:0000909,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Colonocyte,,colonocyte,CL:1000347,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Contractile pericyte (PLN+),,pericyte:contractile PLN+,CL:0000669,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Cycling B cell,,cycling B cell,CL:4033068,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Cycling plasma cell,,cycling plasma cell,CL:4047003,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,D cells (SST+),,type D cell of small intestine:SST+,CL:0002266,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,DZ GC cell,,cell:DZ GC,CL:0000000,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Differentiating glia,,enteroglial cell:differentiating,CL:4040002,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Distal progenitor,,progenitor cell:distal,CL:0011026,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,EC cells (NPW+),,enterocyte of epithelium of small intestine:NPW+,CL:1000334,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,EC cells (TAC1+),,enterocyte of epithelium of small intestine:TAC1+,CL:1000334,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,EECs,,type EC enteroendocrine cell,CL:0000577,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,ENCC/glia Progenitor,,neural progenitor cell:ENCC/glia,CL:0011020,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Enterocyte,,enterocyte,CL:0000584,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,FCRL4+ Memory B,,memory B cell:FCRL4+,CL:0000787,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,FDC,,follicular dendritic cell,CL:0000442,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Fetal arterial EC,,fetal artery endothelial cell,CL:4047006,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Fetal venous EC,,fetal vein endothelial cell,CL:4047011,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,GC B cell,,germinal center B cell,CL:0000844,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Germ,,germ cell,CL:0000586,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Glia 1 (DHH+),,glial cell:1 DHH+,CL:0000125,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Glia 2 (ELN+),,glial cell:2 ELN+,CL:0000125,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Glia 3 (BCAN+),,glial cell:3 BCAN+,CL:0000125,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Goblet cell,,goblet cell,CL:0000160,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,I cells (CCK+),,type I enteroendocrine cell,CL:0002277,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,ICC,,interstitial cell of Cajal,CL:0002088,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,ILC2,,group 2 innate lymphoid cell,CL:0001069,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,ILC3,,group 3 innate lymphoid cell,CL:0001071,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,ILCP,,progenitor cell:innate lymphoid cell progenitor,CL:0011026,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,IgA plasma cell,,IgA plasma cell,CL:0000987,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,IgG plasma cell,,IgG plasma cell,CL:0000985,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,IgM plasma cell,,IgM plasma cell,CL:0000986,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Immature B,,immature B cell,CL:0000816,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Immature pericyte,,immature pericyte,CL:4047007,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,K cells (GIP+),,enteroendocrine cell:type K,CL:0000164,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,L cells (PYY+),,type L enteroendocrine cell,CL:0002279,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,LEC1 (ACKR4+),,endothelial cell of lymphatic vessel:1 ACKR4+,CL:0002138,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,LEC2 (MADCAM1+),,endothelial cell of lymphatic vessel:2 MADCAM1+,CL:0002138,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,LEC3 (ADGRG3+),,endothelial cell of lymphatic vessel:3 ADGRG3+,CL:0002138,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,LEC4 (STAB2+),,endothelial cell of lymphatic vessel:4 STAB2+,CL:0002138,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,LEC5 (CLDN11+),,endothelial cell of lymphatic vessel:5 CLDN11+,CL:0002138,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,LEC6 (ADAMTS4+),,endothelial cell of lymphatic vessel:6 ADAMTS4+,CL:0002138,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,LTi-like NCR+ ILC3,,group 3 innate lymphoid cell:LTi-like NCR+,CL:0001071,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,LTi-like NCR- ILC3,,group 3 innate lymphoid cell:LTi-like NCR-,CL:0001071,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,LYVE1+ Macrophage,,macrophage:LYVE1+,CL:0000235,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,LZ GC cell,,cell:LZ GC,CL:0000000,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Lymphoid DC,,plasmacytoid dendritic cell,CL:0000784,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,M/X cells (MLN/GHRL+),,enteroendocrine cell:M/X,CL:0000164,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,MAIT cell,,mucosal invariant T cell,CL:0000940,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,MMP9+ Inflammatory macrophage,,inflammatory macrophage:MMP9+,CL:0000863,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,MPO+ mono-neutrophil,,myeloid lineage restricted progenitor cell:mono-neutrophil progenitor MPO+,CL:0000839,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Macrophages,,macrophage,CL:0000235,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Mast cell,,mast cell,CL:0000097,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Mature arterial EC,,endothelial cell of artery,CL:1000413,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Mature venous EC,,vein endothelial cell,CL:0002543,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Megakaryocyte,,megakaryocyte,CL:0000556,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Memory B,,memory B cell,CL:0000787,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Mesoderm 1 (HAND1+),,mesodermal cell:1 HAND1+,CL:0000222,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Mesoderm 2 (ZEB2+),,mesodermal cell:2 ZEB2+,CL:0000222,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Mesothelium,,mesothelial cell,CL:0000077,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Mesothelium (PRG4+),,mesothelial cell:PRG4+,CL:0000077,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Mesothelium (RGS5+),,mesothelial cell:RGS5+,CL:0000077,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Microfold cell,,M cell of gut,CL:0000682,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Monocytes,,monocyte,CL:0000576,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,N cells (NTS+),,type N enteroendocrine cell,CL:0002280,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,NK T cell,,mature NK T cell,CL:0000814,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,NK cell,,natural killer cell,CL:0000623,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Naive B,,naive B cell,CL:0000788,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Neuroblast,,neuroblast (sensu Vertebrata),CL:0000031,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Paneth,,paneth cell,CL:0000510,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Pericyte,,pericyte,CL:0000669,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Pre-B,,precursor B cell:preB,CL:0000817,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Pro-B,,pro-B cell,CL:0000826,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Progenitor (NEUROG3+),,progenitor cell:NEUROG3+,CL:0011026,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Proximal progenitor,,progenitor cell:proximal,CL:0011026,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,RBC,,erythrocyte,CL:0000232,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,SELL+ CD4 T,,"CD4-positive, alpha-beta T cell:SELL+",CL:0000624,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,SELL+ CD8 T,,"CD8-positive, alpha-beta T cell:SELL+",CL:0000625,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,SMC (PART1/CAPN3+),,smooth muscle cell:PART1/CAPN3+,CL:0000192,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,SMC (PLPP2+),,smooth muscle cell:PLPP2+,CL:0000192,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,STAT1+ Naive B,,naive B cell:STAT1+,CL:0000788,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Stem cells,,stem cell,CL:0000034,skos:exactMatch
celltypist,Small_Intestine,UBERON:0002108,Stromal 1 (ADAMDEC1+),,stromal cell:1 ADAMDEC1+,CL:0000499,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Stromal 1 (CCL11+),,stromal cell:1 CCL11+,CL:0000499,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Stromal 2 (CH25H+),,stromal cell:2 CH25H+,CL:0000499,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Stromal 2 (NPY+),,stromal cell:2 NPY+,CL:0000499,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Stromal 3 (C7+),,stromal cell:3 C7+,CL:0000499,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Stromal 3 (KCNN3+),,stromal cell:3 KCNN3+,CL:0000499,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,Stromal 4 (MMP1+),,stromal cell:4 MMP1+,CL:0000499,skos:narrowMatch
celltypist,Small_Intestine,UBERON:0002108,T reticular,,T cell zone reticular cell,CL:0009105,skos:exactMatch
