"organ","as","as_label","sex","tool","modality","cell_id","cell_label","cell_count","cell_percentage"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0001284","renal column","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000875","Non-classical monocyte","1.704","3.702264E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0001284","renal column","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000875","Non-classical monocyte","1.704","3.702264E-5"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0001284","renal column","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000990","Classical Dendritic","0.852","1.851132E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0001284","renal column","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000990","Classical Dendritic","0.852","1.851132E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030022","Medullary Fibroblast","507.486","0.2367883"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030022","Medullary Fibroblast","507.486","0.2367883"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000718","Inner Medullary Collecting Duct","448.748","0.2093816"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000718","Inner Medullary Collecting Duct","448.748","0.2093816"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001107","Ascending Thin Limb","245.014","0.1143213"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001107","Ascending Thin Limb","245.014","0.1143213"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030014","Descending Thin Limb Type 3","208.808","0.09742787"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030014","Descending Thin Limb Type 3","208.808","0.09742787"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000768","Connecting Tubule","173.462","0.08093576"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000768","Connecting Tubule","173.462","0.08093576"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001131","Ascending Vasa Recta Endothelial","126.42","0.0589864"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001131","Ascending Vasa Recta Endothelial","126.42","0.0589864"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000714","Cortical Collecting Duct Principal","116.444","0.05433169"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000714","Cortical Collecting Duct Principal","116.444","0.05433169"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030012","Descending Thin Limb Type 1","85.484","0.03988604"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030012","Descending Thin Limb Type 1","85.484","0.03988604"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ","85.484","0.03988604"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ","85.484","0.03988604"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000890","M2 Macrophage","23.65","0.01103487"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000890","M2 Macrophage","23.65","0.01103487"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001318","Vascular Smooth Muscle / Pericyte","23.22","0.01083424"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001318","Vascular Smooth Muscle / Pericyte","23.22","0.01083424"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000692","Fibroblast","18.232","0.008506882"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000692","Fibroblast","18.232","0.008506882"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000597","Papillary Tip Epithelial","15.222","0.007102444"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000597","Papillary Tip Epithelial","15.222","0.007102444"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000717","Outer Medullary Collecting Duct Intercalated Type A","14.964","0.006982063"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000717","Outer Medullary Collecting Duct Intercalated Type A","14.964","0.006982063"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030013","Descending Thin Limb Type 2","13.33","0.006219654"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030013","Descending Thin Limb Type 2","13.33","0.006219654"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0011031","Monocyte-derived","11.782","0.005497372"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0011031","Monocyte-derived","11.782","0.005497372"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000716","Outer Medullary Collecting Duct Principal","6.794","0.003170017"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000716","Outer Medullary Collecting Duct Principal","6.794","0.003170017"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030018","Connecting Tubule Principal","5.934","0.002768749"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030018","Connecting Tubule Principal","5.934","0.002768749"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000084","T","4.902","0.002287228"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000084","T","4.902","0.002287228"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001108","Medullary Thick Ascending Limb","3.698","0.001725452"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001108","Medullary Thick Ascending Limb","3.698","0.001725452"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial","Peritubular Capilary Endothelial ","1.032","4.815216E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial","Peritubular Capilary Endothelial ","1.032","4.815216E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000814","Natural Killer T","0.774","3.611412E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000814","Natural Killer T","0.774","3.611412E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000875","Non-classical monocyte","0.774","3.611412E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000875","Non-classical monocyte","0.774","3.611412E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000653","Podocyte","0.43","2.00634E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000653","Podocyte","0.43","2.00634E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000412","Afferent / Efferent Arteriole Endothelial","0.344","1.605072E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000412","Afferent / Efferent Arteriole Endothelial","0.344","1.605072E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000452","Parietal Epithelial","0.258","1.203804E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000452","Parietal Epithelial","0.258","1.203804E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000850","Macula Densa","0.172","8.02536E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000850","Macula Densa","0.172","8.02536E-5"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030016","Distal Convoluted Tubule Type 1","0.172","8.02536E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030016","Distal Convoluted Tubule Type 1","0.172","8.02536E-5"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000715","Cortical Collecting Duct Intercalated Type A","0.086","4.01268E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000715","Cortical Collecting Duct Intercalated Type A","0.086","4.01268E-5"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001109","Cortical Thick Ascending Limb","0.086","4.01268E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002015","kidney capsule","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001109","Cortical Thick Ascending Limb","0.086","4.01268E-5"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002189","outer cortex of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001109","Cortical Thick Ascending Limb","600088.4","0.175121"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002189","outer cortex of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001109","Cortical Thick Ascending Limb","600088.4","0.175121"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002189","outer cortex of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000718","Inner Medullary Collecting Duct","547642.3","0.1598159"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002189","outer cortex of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000718","Inner Medullary Collecting Duct","547642.3","0.1598159"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002189","outer cortex of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030009","Proximal Tubule Epithelial Segment 1","296032.3","0.08638973"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002189","outer cortex of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030009","Proximal Tubule Epithelial Segment 1","296032.3","0.08638973"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002189","outer cortex of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030016","Distal Convoluted Tubule Type 1","256546.5","0.07486677"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002189","outer cortex of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030016","Distal Convoluted Tubule Type 1","256546.5","0.07486677"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002189","outer cortex of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001107","Ascending Thin Limb","219721.3","0.06412023"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002189","outer cortex of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001107","Ascending Thin Limb","219721.3","0.06412023"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002189","outer cortex of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000768","Connecting Tubule","209419.1","0.06111379"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002189","outer cortex of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000768","Connecting Tubule","209419.1","0.06111379"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002189","outer cortex of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030011","Proximal Tubule Epithelial Segment 3","176391.3","0.05147544"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0002189","outer cortex of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030011","Proximal Tubule Epithelial Segment 3","176391.3","0.05147544"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0002189","outer cortex of kidney","Male","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030013","Descending Thin Limb Type 2","172142.0","0.0502354"
