,source, target, distance,in_hra_pop
1895,VH_M_peripheral_zone_of_prostate_R,VH_M_transition_zone_of_prostate_R,-1,FALSE
1896,VH_M_central_zone_of_prostate_R,VH_M_peripheral_zone_of_prostate_L,-1,FALSE
1897,VH_M_anterior_fibromuscular_stroma_R,VH_M_transition_zone_of_prostate_R,-1,FALSE
1898,VH_M_anterior_fibromuscular_stroma_R,VH_M_peripheral_zone_of_prostate_R,-1,FALSE
1899,VH_M_central_zone_of_prostate_R,VH_M_transition_zone_of_prostate_R,-1,FALSE
1900,VH_M_base_of_prostate,VH_M_transition_zone__of_prostate_L,-1,FALSE
1901,VH_M_central_zone_of_prostate_R,VH_M_peripheral_zone_of_prostate_R,-1,FALSE
1902,VH_M_anterior_fibromuscular_stroma_R,VH_M_central_zone_of_prostate_R,-1,FALSE
1903,VH_M_anterior_fibromuscular_stroma_L,VH_M_central_zone_of_prostate_L,-1,FALSE
1904,VH_M_ileum,VH_M_ileum_terminal,-1,FALSE
1905,VH_M_duodenum_descending,VH_M_sphincter_of_hepatopancreatic_ampulla,-1,FALSE
1906,VH_M_duodenum_descending,VH_M_duodenum_superior,-1,FALSE
1907,VH_M_duodenum_ascending,VH_M_duodenum_horizonal,-1,FALSE
1908,VH_M_ileum,VH_M_jejunum,-1,FALSE
1909,VH_M_duodenum_ascending,VH_M_jejunum,-1,FALSE
1910,VH_M_duodenum_descending,VH_M_duodenum_horizonal,-1,FALSE
1911,VH_M_duodenal_ampulla,VH_M_duodenum_superior,-1,FALSE
1912,VH_M_duodenum_descending,VH_M_papilla_of_santorini,-1,FALSE
1913,VH_M_ninth_thoracic_spinal_cord_segment,VH_M_tenth_thoracic_spinal_cord_segment,-1,FALSE
1914,VH_M_eleventh_thoracic_spinal_cord_segment,VH_M_twelfth_thoracic_spinal_cord_segment,-1,FALSE
1915,VH_M_C3_segment_of_cervical_spinal_cord,VH_M_C4_segment_of_cervical_spinal_cord,-1,FALSE
1916,VH_M_C7_segment_of_cervical_spinal_cord,VH_M_C8_segment_of_cervical_spinal_cord,-1,FALSE
1917,VH_M_C4_segment_of_cervical_spinal_cord,VH_M_C5_segment_of_cervical_spinal_cord,-1,FALSE
1918,VH_M_fifth_lumbar_spinal_cord_segment,VH_M_fourth_lumbar_spinal_cord_segment,-1,FALSE
1919,VH_M_fifth_thoracic_spinal_cord_segment,VH_M_sixth_thoracic_spinal_cord_segment,-1,FALSE
1920,VH_M_C8_segment_of_cervical_spinal_cord,VH_M_first_thoracic_spinal_cord_segment,-1,FALSE
1921,VH_M_fourth_lumbar_spinal_cord_segment,VH_M_third_lumbar_spinal_cord_segment,-1,FALSE
1922,VH_M_C6_segment_of_cervical_spinal_cord,VH_M_C7_segment_of_cervical_spinal_cord,-1,FALSE
1923,VH_M_first_thoracic_spinal_cord_segment,VH_M_second_thoracic_spinal_cord_segment,-1,FALSE
1924,VH_M_first_lumbar_spinal_cord_segment,VH_M_second_lumbar_spinal_cord_segment,-1,FALSE
1925,VH_M_first_sacral_spinal_cord_segment,VH_M_second_sacral_spinal_cord_segment,-1,FALSE
1926,VH_M_fifth_thoracic_spinal_cord_segment,VH_M_fourth_thoracic_spinal_cord_segment,-1,FALSE
1927,VH_M_C5_segment_of_cervical_spinal_cord,VH_M_C6_segment_of_cervical_spinal_cord,-1,FALSE
1928,VH_M_second_sacral_spinal_cord_segment,VH_M_third_sacral_spinal_cord_segment,-1,FALSE
1929,VH_M_second_thoracic_spinal_cord_segment,VH_M_third_thoracic_spinal_cord_segment,-1,FALSE
1930,VH_M_C2_segment_of_cervical_spinal_cord,VH_M_C3_segment_of_cervical_spinal_cord,-1,FALSE
1931,VH_M_eighth_thoracic_spinal_cord_segment,VH_M_seventh_thoracic_spinal_cord_segment,-1,FALSE
1932,VH_M_seventh_thoracic_spinal_cord_segment,VH_M_sixth_thoracic_spinal_cord_segment,-1,FALSE
1933,VH_M_eleventh_thoracic_spinal_cord_segment,VH_M_tenth_thoracic_spinal_cord_segment,-1,FALSE
1934,VH_M_fourth_thoracic_spinal_cord_segment,VH_M_third_thoracic_spinal_cord_segment,-1,FALSE
1935,VH_M_eighth_thoracic_spinal_cord_segment,VH_M_ninth_thoracic_spinal_cord_segment,-1,FALSE
1936,VH_M_second_lumbar_spinal_cord_segment,VH_M_third_lumbar_spinal_cord_segment,-1,FALSE
1937,VH_M_fourth_sacral_spinal_cord_segment,VH_M_third_sacral_spinal_cord_segment,-1,FALSE
1938,VH_M_fifth_lumbar_spinal_cord_segment,VH_M_first_sacral_spinal_cord_segment,-1,FALSE
1939,VH_M_colic_surface_of_spleen,VH_M_hilum_of_spleen,-1,FALSE
1940,VH_M_diaphragmatic_surface_of_spleen,VH_M_renal_surface_of_spleen,-1,FALSE
1941,VH_M_hilum_of_spleen,VH_M_renal_surface_of_spleen,-1,FALSE
1942,VH_M_diaphragmatic_surface_of_spleen,VH_M_gastric_surface_of_spleen,-1,FALSE
1943,VH_M_colic_surface_of_spleen,VH_M_diaphragmatic_surface_of_spleen,-1,FALSE
1944,VH_M_gastric_surface_of_spleen,VH_M_hilum_of_spleen,-1,FALSE
1945,VH_M_colic_surface_of_spleen,VH_M_renal_surface_of_spleen,-1,FALSE
1946,VH_M_colic_surface_of_spleen,VH_M_gastric_surface_of_spleen,-1,FALSE
1947,VH_M_diaphragmatic_surface_of_spleen,VH_M_hilum_of_spleen,-1,FALSE
1948,VH_M_thymus_lobe_L,VH_M_thymus_lobe_R,-1,FALSE
1949,VH_M_carina,VH_M_trachea,-1,FALSE
1950,VH_M_trachea,VH_M_tracheal_cartilage,-1,FALSE
1951,VH_M_major_calyx_L_c,VH_M_renal_pelvis_L,-1,FALSE
1952,VH_M_minor_calyx_L_e,VH_M_minor_calyx_L_f,-1,FALSE
1953,VH_M_major_calyx_L_a,VH_M_renal_pelvis_L,-1,FALSE
1954,VH_M_major_calyx_L_c,VH_M_minor_calyx_L_g,-1,FALSE
1955,VH_M_major_calyx_L_c,VH_M_minor_calyx_L_h,-1,FALSE
1956,VH_M_minor_calyx_L_g,VH_M_minor_calyx_L_h,-1,FALSE
1957,VH_M_major_calyx_L_a,VH_M_minor_calyx_L_c,-1,FALSE
1958,VH_M_minor_calyx_L_b,VH_M_minor_calyx_L_d,-1,FALSE
1959,VH_M_minor_calyx_L_a,VH_M_minor_calyx_L_b,-1,FALSE
1960,VH_M_major_calyx_L_b,VH_M_minor_calyx_L_e,-1,FALSE
1961,VH_M_minor_calyx_L_a,VH_M_minor_calyx_L_d,-1,FALSE
1962,VH_M_major_calyx_L_a,VH_M_minor_calyx_L_b,-1,FALSE
1963,VH_M_major_calyx_L_b,VH_M_renal_pelvis_L,-1,FALSE
1964,VH_M_minor_calyx_L_b,VH_M_minor_calyx_L_c,-1,FALSE
1965,VH_M_major_calyx_L_a,VH_M_minor_calyx_L_a,-1,FALSE
1966,VH_M_renal_pelvis_L,VH_M_ureter_L,-1,FALSE
1967,VH_M_major_calyx_L_a,VH_M_minor_calyx_L_d,-1,FALSE
1968,VH_M_minor_calyx_L_c,VH_M_minor_calyx_L_d,-1,FALSE
1969,VH_M_major_calyx_L_b,VH_M_minor_calyx_L_f,-1,FALSE
1970,VH_M_minor_calyx_L_h,VH_M_minor_calyx_L_i,-1,FALSE
1971,VH_M_renal_pelvis_R,VH_M_ureter_R,-1,FALSE
1972,VH_M_minor_calyx_R_g,VH_M_minor_calyx_R_i,-1,FALSE
1973,VH_M_major_calyx_R_a,VH_M_minor_calyx_R_d,-1,FALSE
1974,VH_M_minor_calyx_R_a,VH_M_minor_calyx_R_b,-1,FALSE
1975,VH_M_major_calyx_R_b,VH_M_renal_pelvis_R,-1,FALSE
1976,VH_M_minor_calyx_R_b,VH_M_minor_calyx_R_c,-1,FALSE
1977,VH_M_major_calyx_R_a,VH_M_minor_calyx_R_c,-1,FALSE
1978,VH_M_minor_calyx_R_f,VH_M_minor_calyx_R_h,-1,FALSE
1979,VH_M_minor_calyx_R_f,VH_M_minor_calyx_R_g,-1,FALSE
1980,VH_M_minor_calyx_R_g,VH_M_renal_pelvis_R,-1,FALSE
1981,VH_M_major_calyx_R_b,VH_M_minor_calyx_R_h,-1,FALSE
1982,VH_M_major_calyx_R_a,VH_M_renal_pelvis_R,-1,FALSE
1983,VH_M_major_calyx_R_a,VH_M_minor_calyx_R_b,-1,FALSE
1984,VH_M_major_calyx_R_b,VH_M_minor_calyx_R_i,-1,FALSE
1985,VH_M_major_calyx_R_b,VH_M_minor_calyx_R_f,-1,FALSE
1986,VH_M_major_calyx_R_a,VH_M_minor_calyx_R_a,-1,FALSE
1987,VH_M_major_calyx_R_b,VH_M_minor_calyx_R_g,-1,FALSE
1988,VH_M_minor_calyx_R_g,VH_M_minor_calyx_R_h,-1,FALSE
1989,VH_M_minor_calyx_R_h,VH_M_minor_calyx_R_i,-1,FALSE
1990,VH_M_major_calyx_R_a,VH_M_minor_calyx_R_e,-1,FALSE
1991,VH_M_fundus_of_urinary_bladder_dome,VH_M_ureteral_orifice_L,-1,FALSE
1992,VH_M_fundus_of_urinary_bladder_dome,VH_M_ureteral_orifice_R,-1,FALSE
1993,VH_M_fundus_of_urinary_bladder_base1,VH_M_urinary_bladder_neck_smooth_muscle,-1,FALSE
1994,VH_M_fundus_of_urinary_bladder_base1,VH_M_trigone_of_urinary_bladder,-1,FALSE
1995,VH_M_fundus_of_urinary_bladder_base1,VH_M_ureteral_orifice_L,-1,FALSE
1996,VH_M_trigone_of_urinary_bladder,VH_M_ureteral_orifice_L,-1,FALSE
1997,VH_M_trigone_of_urinary_bladder,VH_M_ureteral_orifice_R,-1,FALSE
1998,VH_M_fundus_of_urinary_bladder_base1,VH_M_ureteral_orifice_R,-1,FALSE
1999,VH_M_trigone_of_urinary_bladder,VH_M_urinary_bladder_neck_smooth_muscle,-1,FALSE
2000,VH_M_fundus_of_urinary_bladder_base1,VH_M_fundus_of_urinary_bladder_dome,-1,FALSE
